timestamp,user_id,user_role,table_name,action,access_details,ip_address,session_id,compliance_level
2025-08-12T18:40:58.244110,admin_sam,administrator,users,SELECT,Queried 455 records with filters,192.168.1.209,session_6566,standard
2025-08-12T18:54:12.845202,developer_tom,developer,transactions,SELECT,Queried 630 records with filters,192.168.1.195,session_1918,standard
2025-08-12T19:38:24.061002,auditor_emma,audit,logs,VIEW,Viewed table structure and sample data,192.168.1.50,session_9330,compliant
2025-08-12T19:42:43.337327,marketing_amy,marketing,transactions,ANALYZE,Performed marketing analysis on transactions data,192.168.1.22,session_4033,standard
2025-08-12T20:05:18.653692,analyst_john,data_analyst,marketing_emails,SELECT,Queried 168 records with filters,192.168.1.65,session_7012,standard
2025-08-12T20:49:04.165195,admin_sam,administrator,marketing_emails,ANALYZE,Performed administrator analysis on marketing_emails data,192.168.1.209,session_3164,standard
2025-08-12T21:18:06.030499,data_scientist_sarah,data_scientist,transactions,ANALYZE,Performed data_scientist analysis on transactions data,192.168.1.148,session_4478,standard
2025-08-12T21:31:52.096906,developer_tom,developer,logs,VIEW,Viewed table structure and sample data,192.168.1.195,session_8086,standard
2025-08-12T22:35:31.336829,data_scientist_sarah,data_scientist,marketing_emails,ANALYZE,Performed data_scientist analysis on marketing_emails data,192.168.1.148,session_8929,standard
2025-08-12T22:47:25.300909,admin_sam,administrator,transactions,ANALYZE,Performed administrator analysis on transactions data,192.168.1.209,session_3109,standard
2025-08-12T23:04:31.237901,analyst_rachel,data_analyst,users,VIEW,Viewed table structure and sample data,192.168.1.6,session_2865,standard
2025-08-12T23:06:27.566030,analyst_rachel,data_analyst,users,VIEW,Viewed table structure and sample data,192.168.1.6,session_4116,standard
2025-08-12T23:24:42.877981,manager_david,management,transactions,VIEW,Viewed table structure and sample data,192.168.1.71,session_6486,standard
2025-08-12T23:32:54.721655,compliance_officer_mike,compliance,users,RESTORE,Standard RESTORE operation on users,192.168.1.98,session_6099,compliant
2025-08-12T23:48:54.824331,marketing_amy,marketing,logs,VIEW,Viewed table structure and sample data,192.168.1.22,session_3245,standard
2025-08-13T00:03:58.161162,auditor_emma,audit,logs,ANALYZE,Performed audit analysis on logs data,192.168.1.50,session_9110,compliant
2025-08-13T00:16:35.648036,admin_sam,administrator,transactions,VIEW,Viewed table structure and sample data,192.168.1.209,session_7809,standard
2025-08-13T00:44:01.717357,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_4121,standard
2025-08-13T02:08:52.893653,developer_tom,developer,users,VIEW,Viewed table structure and sample data,192.168.1.195,session_7284,standard
2025-08-13T02:21:38.868174,marketing_amy,marketing,marketing_emails,SELECT,Queried 305 records with filters,192.168.1.22,session_9717,standard
2025-08-13T02:31:06.361694,analyst_rachel,data_analyst,users,ANALYZE,Performed data_analyst analysis on users data,192.168.1.6,session_5831,standard
2025-08-13T03:10:08.777196,data_scientist_sarah,data_scientist,marketing_emails,ANALYZE,Performed data_scientist analysis on marketing_emails data,192.168.1.148,session_6486,standard
2025-08-13T03:46:26.373323,auditor_emma,audit,logs,VIEW,Viewed table structure and sample data,192.168.1.50,session_4960,compliant
2025-08-13T04:08:27.811237,manager_david,management,logs,ANALYZE,Performed management analysis on logs data,192.168.1.71,session_4699,standard
2025-08-13T05:42:11.234392,analyst_john,data_analyst,users,VIEW,Viewed table structure and sample data,192.168.1.65,session_6530,standard
2025-08-13T05:59:58.466095,engineer_lisa,data_engineer,logs,VIEW,Viewed table structure and sample data,192.168.1.197,session_9676,standard
2025-08-13T06:02:05.679549,manager_david,management,users,SELECT,Queried 805 records with filters,192.168.1.71,session_7503,standard
2025-08-13T06:25:08.875884,marketing_amy,marketing,marketing_emails,SELECT,Queried 186 records with filters,192.168.1.22,session_4173,standard
2025-08-13T07:23:51.659701,analyst_john,data_analyst,users,ANALYZE,Performed data_analyst analysis on users data,192.168.1.65,session_3553,standard
2025-08-13T07:34:41.256768,compliance_officer_mike,compliance,marketing_emails,EXPORT,Exported 9626 rows for compliance analysis,192.168.1.98,session_3308,compliant
2025-08-13T08:00:01.220809,admin_sam,administrator,users,ANALYZE,Performed administrator analysis on users data,192.168.1.209,session_6456,standard
2025-08-13T08:01:28.901116,developer_tom,developer,users,VIEW,Viewed table structure and sample data,192.168.1.195,session_3233,standard
2025-08-13T08:39:29.040907,engineer_lisa,data_engineer,users,SELECT,Queried 777 records with filters,192.168.1.197,session_1527,standard
2025-08-13T08:50:22.812362,manager_david,management,transactions,SELECT,Queried 28 records with filters,192.168.1.71,session_2617,standard
2025-08-13T09:01:42.504311,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_8192,standard
2025-08-13T09:45:53.012423,analyst_rachel,data_analyst,transactions,VIEW,Viewed table structure and sample data,192.168.1.6,session_6868,standard
2025-08-13T10:14:51.466634,manager_david,management,users,VIEW,Viewed table structure and sample data,192.168.1.71,session_1107,standard
2025-08-13T10:15:46.870759,analyst_rachel,data_analyst,logs,ANALYZE,Performed data_analyst analysis on logs data,192.168.1.6,session_8580,standard
2025-08-13T10:38:59.241045,marketing_amy,marketing,users,VIEW,Viewed table structure and sample data,192.168.1.22,session_7557,standard
2025-08-13T10:48:05.076780,analyst_rachel,data_analyst,marketing_emails,SELECT,Queried 447 records with filters,192.168.1.6,session_1361,standard
2025-08-13T10:55:44.677460,analyst_rachel,data_analyst,transactions,ANALYZE,Performed data_analyst analysis on transactions data,192.168.1.6,session_2510,standard
2025-08-13T11:11:29.602173,admin_sam,administrator,logs,SELECT,Queried 400 records with filters,192.168.1.209,session_6100,standard
2025-08-13T11:17:00.779493,auditor_emma,audit,transactions,VIEW,Viewed table structure and sample data,192.168.1.50,session_3633,compliant
2025-08-13T11:22:52.172965,analyst_john,data_analyst,logs,ANALYZE,Performed data_analyst analysis on logs data,192.168.1.65,session_4602,standard
2025-08-13T12:21:05.996129,compliance_officer_mike,compliance,users,EXPORT,Exported 8954 rows for compliance analysis,192.168.1.98,session_3700,compliant
2025-08-13T12:27:29.827201,engineer_lisa,data_engineer,users,ANALYZE,Performed data_engineer analysis on users data,192.168.1.197,session_7864,standard
2025-08-13T12:44:03.498124,manager_david,management,users,SELECT,Queried 645 records with filters,192.168.1.71,session_6111,standard
2025-08-13T12:58:45.225538,auditor_emma,audit,logs,EXPORT,Exported 5066 rows for audit analysis,192.168.1.50,session_8709,compliant
2025-08-13T14:01:00.757665,data_scientist_sarah,data_scientist,marketing_emails,SELECT,Queried 59 records with filters,192.168.1.148,session_3887,standard
2025-08-13T14:46:02.811127,auditor_emma,audit,users,ANALYZE,Performed audit analysis on users data,192.168.1.50,session_7906,compliant
2025-08-13T14:56:09.522318,compliance_officer_mike,compliance,logs,SELECT,Queried 534 records with filters,192.168.1.98,session_7345,compliant
2025-08-13T15:17:02.821895,analyst_john,data_analyst,transactions,ANALYZE,Performed data_analyst analysis on transactions data,192.168.1.65,session_4889,standard
2025-08-13T16:07:59.862355,data_scientist_sarah,data_scientist,users,ANALYZE,Performed data_scientist analysis on users data,192.168.1.148,session_5472,standard
2025-08-13T16:36:54.185712,compliance_officer_mike,compliance,logs,RESTORE,Standard RESTORE operation on logs,192.168.1.98,session_2331,compliant
2025-08-13T16:55:50.523131,compliance_officer_mike,compliance,marketing_emails,ANALYZE,Performed compliance analysis on marketing_emails data,192.168.1.98,session_8886,compliant
2025-08-13T17:05:19.346719,manager_david,management,transactions,SELECT,Queried 192 records with filters,192.168.1.71,session_5390,standard
2025-08-13T18:04:55.337706,analyst_john,data_analyst,transactions,VIEW,Viewed table structure and sample data,192.168.1.65,session_7865,standard
2025-08-13T18:32:23.995471,marketing_amy,marketing,marketing_emails,SELECT,Queried 554 records with filters,192.168.1.22,session_3005,standard
2025-08-13T19:07:42.841851,analyst_rachel,data_analyst,transactions,SELECT,Queried 923 records with filters,192.168.1.6,session_5936,standard
2025-08-13T19:41:55.303550,engineer_lisa,data_engineer,logs,VIEW,Viewed table structure and sample data,192.168.1.197,session_7975,standard
2025-08-13T19:42:18.072444,compliance_officer_mike,compliance,logs,BACKUP,Created backup of logs table,192.168.1.98,session_1659,compliant
2025-08-13T19:44:23.478889,compliance_officer_mike,compliance,marketing_emails,SELECT,Queried 459 records with filters,192.168.1.98,session_2837,compliant
2025-08-13T20:11:38.974243,manager_david,management,logs,SELECT,Queried 676 records with filters,192.168.1.71,session_7712,standard
2025-08-13T20:17:15.387262,analyst_john,data_analyst,transactions,ANALYZE,Performed data_analyst analysis on transactions data,192.168.1.65,session_7612,standard
2025-08-13T21:40:52.199087,analyst_john,data_analyst,transactions,SELECT,Queried 579 records with filters,192.168.1.65,session_6647,standard
2025-08-13T21:48:15.505496,admin_sam,administrator,users,ANALYZE,Performed administrator analysis on users data,192.168.1.209,session_3536,standard
2025-08-13T22:10:40.584106,auditor_emma,audit,logs,BACKUP,Created backup of logs table,192.168.1.50,session_4087,compliant
2025-08-13T23:41:59.815698,auditor_emma,audit,marketing_emails,RESTORE,Standard RESTORE operation on marketing_emails,192.168.1.50,session_8328,compliant
2025-08-13T23:54:04.707507,manager_david,management,logs,SELECT,Queried 444 records with filters,192.168.1.71,session_7845,standard
2025-08-14T00:39:17.081802,auditor_emma,audit,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.50,session_9900,compliant
2025-08-14T00:40:12.095594,admin_sam,administrator,users,ANALYZE,Performed administrator analysis on users data,192.168.1.209,session_3670,standard
2025-08-14T00:48:53.913036,analyst_john,data_analyst,logs,SELECT,Queried 269 records with filters,192.168.1.65,session_8616,standard
2025-08-14T00:53:45.687395,compliance_officer_mike,compliance,users,RESTORE,Standard RESTORE operation on users,192.168.1.98,session_2178,compliant
2025-08-14T00:56:50.861404,marketing_amy,marketing,marketing_emails,SELECT,Queried 790 records with filters,192.168.1.22,session_3555,standard
2025-08-14T01:00:16.835109,engineer_lisa,data_engineer,logs,VIEW,Viewed table structure and sample data,192.168.1.197,session_6833,standard
2025-08-14T01:20:59.001801,marketing_amy,marketing,logs,ANALYZE,Performed marketing analysis on logs data,192.168.1.22,session_5570,standard
2025-08-14T01:26:25.883488,admin_sam,administrator,logs,ANALYZE,Performed administrator analysis on logs data,192.168.1.209,session_3902,standard
2025-08-14T02:42:12.825825,auditor_emma,audit,transactions,ANALYZE,Performed audit analysis on transactions data,192.168.1.50,session_3472,compliant
2025-08-14T03:23:02.744541,compliance_officer_mike,compliance,marketing_emails,SELECT,Queried 602 records with filters,192.168.1.98,session_8255,compliant
2025-08-14T03:27:58.949012,analyst_rachel,data_analyst,transactions,SELECT,Queried 474 records with filters,192.168.1.6,session_9107,standard
2025-08-14T04:00:29.022954,auditor_emma,audit,marketing_emails,ANALYZE,Performed audit analysis on marketing_emails data,192.168.1.50,session_8539,compliant
2025-08-14T04:13:26.512448,compliance_officer_mike,compliance,users,RESTORE,Standard RESTORE operation on users,192.168.1.98,session_6125,compliant
2025-08-14T04:16:17.331221,data_scientist_sarah,data_scientist,users,ANALYZE,Performed data_scientist analysis on users data,192.168.1.148,session_9398,standard
2025-08-14T04:29:30.818566,analyst_rachel,data_analyst,users,SELECT,Queried 708 records with filters,192.168.1.6,session_8085,standard
2025-08-14T04:52:05.313723,compliance_officer_mike,compliance,logs,BACKUP,Created backup of logs table,192.168.1.98,session_7284,compliant
2025-08-14T05:35:02.949891,admin_sam,administrator,transactions,ANALYZE,Performed administrator analysis on transactions data,192.168.1.209,session_4566,standard
2025-08-14T05:42:12.548520,admin_sam,administrator,users,SELECT,Queried 42 records with filters,192.168.1.209,session_5154,standard
2025-08-14T06:09:23.906832,data_scientist_sarah,data_scientist,logs,VIEW,Viewed table structure and sample data,192.168.1.148,session_5900,standard
2025-08-14T06:15:06.922420,auditor_emma,audit,users,ANALYZE,Performed audit analysis on users data,192.168.1.50,session_5243,compliant
2025-08-14T06:16:56.302934,manager_david,management,transactions,ANALYZE,Performed management analysis on transactions data,192.168.1.71,session_6053,standard
2025-08-14T06:37:11.150220,auditor_emma,audit,users,ANALYZE,Performed audit analysis on users data,192.168.1.50,session_3157,compliant
2025-08-14T07:15:45.780266,analyst_rachel,data_analyst,transactions,SELECT,Queried 463 records with filters,192.168.1.6,session_3341,standard
2025-08-14T08:01:25.520515,engineer_lisa,data_engineer,transactions,SELECT,Queried 662 records with filters,192.168.1.197,session_7662,standard
2025-08-14T08:04:28.966704,auditor_emma,audit,marketing_emails,BACKUP,Created backup of marketing_emails table,192.168.1.50,session_3324,compliant
2025-08-14T08:06:22.581509,marketing_amy,marketing,logs,SELECT,Queried 967 records with filters,192.168.1.22,session_5725,standard
2025-08-14T08:06:56.032020,engineer_lisa,data_engineer,transactions,VIEW,Viewed table structure and sample data,192.168.1.197,session_4500,standard
2025-08-14T08:07:04.738822,compliance_officer_mike,compliance,transactions,SELECT,Queried 370 records with filters,192.168.1.98,session_9955,compliant
2025-08-14T08:54:28.126736,compliance_officer_mike,compliance,transactions,SELECT,Queried 193 records with filters,192.168.1.98,session_5219,compliant
2025-08-14T09:29:03.241924,engineer_lisa,data_engineer,transactions,ANALYZE,Performed data_engineer analysis on transactions data,192.168.1.197,session_7016,standard
2025-08-14T09:29:42.836132,compliance_officer_mike,compliance,transactions,RESTORE,Standard RESTORE operation on transactions,192.168.1.98,session_6779,compliant
2025-08-14T09:44:53.932097,engineer_lisa,data_engineer,logs,VIEW,Viewed table structure and sample data,192.168.1.197,session_2366,standard
2025-08-14T09:50:25.755470,analyst_rachel,data_analyst,transactions,VIEW,Viewed table structure and sample data,192.168.1.6,session_1952,standard
2025-08-14T09:55:39.219020,developer_tom,developer,logs,VIEW,Viewed table structure and sample data,192.168.1.195,session_3111,standard
2025-08-14T10:03:42.866237,analyst_john,data_analyst,marketing_emails,ANALYZE,Performed data_analyst analysis on marketing_emails data,192.168.1.65,session_5156,standard
2025-08-14T10:04:22.014359,data_scientist_sarah,data_scientist,marketing_emails,SELECT,Queried 531 records with filters,192.168.1.148,session_2957,standard
2025-08-14T10:34:21.091532,manager_david,management,marketing_emails,SELECT,Queried 92 records with filters,192.168.1.71,session_5476,standard
2025-08-14T10:41:50.809355,compliance_officer_mike,compliance,transactions,BACKUP,Created backup of transactions table,192.168.1.98,session_5041,compliant
2025-08-14T11:10:28.382832,analyst_rachel,data_analyst,logs,VIEW,Viewed table structure and sample data,192.168.1.6,session_3219,standard
2025-08-14T11:14:17.362207,admin_sam,administrator,logs,SELECT,Queried 546 records with filters,192.168.1.209,session_6292,standard
2025-08-14T11:14:35.814097,engineer_lisa,data_engineer,logs,SELECT,Queried 39 records with filters,192.168.1.197,session_1007,standard
2025-08-14T11:52:00.009102,engineer_lisa,data_engineer,logs,ANALYZE,Performed data_engineer analysis on logs data,192.168.1.197,session_8669,standard
2025-08-14T11:57:57.770072,admin_sam,administrator,users,ANALYZE,Performed administrator analysis on users data,192.168.1.209,session_7369,standard
2025-08-14T12:26:36.756038,admin_sam,administrator,marketing_emails,ANALYZE,Performed administrator analysis on marketing_emails data,192.168.1.209,session_9631,standard
2025-08-14T12:45:18.845034,data_scientist_sarah,data_scientist,users,VIEW,Viewed table structure and sample data,192.168.1.148,session_3315,standard
2025-08-14T13:16:05.297300,analyst_rachel,data_analyst,transactions,ANALYZE,Performed data_analyst analysis on transactions data,192.168.1.6,session_9647,standard
2025-08-14T13:41:55.313145,marketing_amy,marketing,logs,VIEW,Viewed table structure and sample data,192.168.1.22,session_9632,standard
2025-08-14T13:56:41.902599,analyst_rachel,data_analyst,transactions,VIEW,Viewed table structure and sample data,192.168.1.6,session_7117,standard
2025-08-14T14:28:43.140872,developer_tom,developer,logs,SELECT,Queried 231 records with filters,192.168.1.195,session_7342,standard
2025-08-14T14:42:31.676421,manager_david,management,logs,VIEW,Viewed table structure and sample data,192.168.1.71,session_4663,standard
2025-08-14T15:01:19.842165,analyst_rachel,data_analyst,logs,ANALYZE,Performed data_analyst analysis on logs data,192.168.1.6,session_8897,standard
2025-08-14T15:26:18.381891,developer_tom,developer,logs,SELECT,Queried 36 records with filters,192.168.1.195,session_3538,standard
2025-08-14T15:27:34.653211,auditor_emma,audit,logs,BACKUP,Created backup of logs table,192.168.1.50,session_6695,compliant
2025-08-14T15:58:14.544552,manager_david,management,marketing_emails,ANALYZE,Performed management analysis on marketing_emails data,192.168.1.71,session_7934,standard
2025-08-14T16:02:58.355696,compliance_officer_mike,compliance,logs,VIEW,Viewed table structure and sample data,192.168.1.98,session_6411,compliant
2025-08-14T17:19:09.270004,developer_tom,developer,transactions,ANALYZE,Performed developer analysis on transactions data,192.168.1.195,session_5914,standard
2025-08-14T17:21:42.112933,marketing_amy,marketing,transactions,ANALYZE,Performed marketing analysis on transactions data,192.168.1.22,session_9092,standard
2025-08-14T17:38:51.568397,admin_sam,administrator,users,VIEW,Viewed table structure and sample data,192.168.1.209,session_6203,standard
2025-08-14T17:46:53.301730,manager_david,management,marketing_emails,ANALYZE,Performed management analysis on marketing_emails data,192.168.1.71,session_1565,standard
2025-08-14T18:11:09.710749,analyst_john,data_analyst,marketing_emails,ANALYZE,Performed data_analyst analysis on marketing_emails data,192.168.1.65,session_2767,standard
2025-08-14T19:22:56.924406,auditor_emma,audit,users,EXPORT,Exported 1256 rows for audit analysis,192.168.1.50,session_4807,compliant
2025-08-14T19:49:08.215069,engineer_lisa,data_engineer,logs,ANALYZE,Performed data_engineer analysis on logs data,192.168.1.197,session_9860,standard
2025-08-14T20:28:09.497750,admin_sam,administrator,transactions,VIEW,Viewed table structure and sample data,192.168.1.209,session_4737,standard
2025-08-14T20:55:01.276337,auditor_emma,audit,logs,SELECT,Queried 560 records with filters,192.168.1.50,session_1263,compliant
2025-08-14T21:21:01.249414,engineer_lisa,data_engineer,marketing_emails,ANALYZE,Performed data_engineer analysis on marketing_emails data,192.168.1.197,session_3010,standard
2025-08-14T21:50:49.928655,analyst_john,data_analyst,transactions,VIEW,Viewed table structure and sample data,192.168.1.65,session_2441,standard
2025-08-14T22:40:37.842132,engineer_lisa,data_engineer,logs,SELECT,Queried 314 records with filters,192.168.1.197,session_6823,standard
2025-08-14T22:58:52.103577,marketing_amy,marketing,users,VIEW,Viewed table structure and sample data,192.168.1.22,session_7345,standard
2025-08-14T23:41:28.274524,admin_sam,administrator,logs,SELECT,Queried 543 records with filters,192.168.1.209,session_6750,standard
2025-08-14T23:56:35.635308,engineer_lisa,data_engineer,marketing_emails,ANALYZE,Performed data_engineer analysis on marketing_emails data,192.168.1.197,session_4726,standard
2025-08-15T00:00:36.372785,developer_tom,developer,users,VIEW,Viewed table structure and sample data,192.168.1.195,session_9093,standard
2025-08-15T00:28:00.295879,data_scientist_sarah,data_scientist,logs,SELECT,Queried 333 records with filters,192.168.1.148,session_3207,standard
2025-08-15T00:36:52.736554,auditor_emma,audit,marketing_emails,SELECT,Queried 473 records with filters,192.168.1.50,session_2523,compliant
2025-08-15T00:40:17.339444,analyst_john,data_analyst,logs,ANALYZE,Performed data_analyst analysis on logs data,192.168.1.65,session_4483,standard
2025-08-15T01:14:32.944008,auditor_emma,audit,users,ANALYZE,Performed audit analysis on users data,192.168.1.50,session_2809,compliant
2025-08-15T02:23:57.700679,auditor_emma,audit,users,SELECT,Queried 227 records with filters,192.168.1.50,session_1441,compliant
2025-08-15T02:30:50.441534,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_2812,standard
2025-08-15T02:49:23.569225,manager_david,management,users,VIEW,Viewed table structure and sample data,192.168.1.71,session_6100,standard
2025-08-15T03:00:54.861713,compliance_officer_mike,compliance,logs,SELECT,Queried 797 records with filters,192.168.1.98,session_5851,compliant
2025-08-15T03:05:57.831297,analyst_john,data_analyst,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.65,session_9316,standard
2025-08-15T04:18:43.338602,auditor_emma,audit,users,BACKUP,Created backup of users table,192.168.1.50,session_8473,compliant
2025-08-15T04:22:46.881995,admin_sam,administrator,logs,VIEW,Viewed table structure and sample data,192.168.1.209,session_9484,standard
2025-08-15T04:28:49.070431,marketing_amy,marketing,marketing_emails,SELECT,Queried 26 records with filters,192.168.1.22,session_5210,standard
2025-08-15T04:30:26.456614,auditor_emma,audit,logs,VIEW,Viewed table structure and sample data,192.168.1.50,session_9466,compliant
2025-08-15T05:13:36.582931,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_8300,standard
2025-08-15T05:55:49.094098,developer_tom,developer,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.195,session_7975,standard
2025-08-15T06:20:30.736720,marketing_amy,marketing,users,SELECT,Queried 550 records with filters,192.168.1.22,session_7512,standard
2025-08-15T06:23:35.734983,analyst_rachel,data_analyst,users,VIEW,Viewed table structure and sample data,192.168.1.6,session_4302,standard
2025-08-15T06:25:45.693730,compliance_officer_mike,compliance,logs,ANALYZE,Performed compliance analysis on logs data,192.168.1.98,session_9350,compliant
2025-08-15T06:46:51.913447,auditor_emma,audit,marketing_emails,SELECT,Queried 262 records with filters,192.168.1.50,session_8313,compliant
2025-08-15T07:03:25.314039,manager_david,management,transactions,VIEW,Viewed table structure and sample data,192.168.1.71,session_5981,standard
2025-08-15T07:30:19.027793,analyst_john,data_analyst,logs,VIEW,Viewed table structure and sample data,192.168.1.65,session_5380,standard
2025-08-15T07:35:48.466722,auditor_emma,audit,marketing_emails,BACKUP,Created backup of marketing_emails table,192.168.1.50,session_8309,compliant
2025-08-15T08:22:19.118445,engineer_lisa,data_engineer,marketing_emails,ANALYZE,Performed data_engineer analysis on marketing_emails data,192.168.1.197,session_9722,standard
2025-08-15T08:40:47.799651,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_1854,standard
2025-08-15T08:48:39.613590,engineer_lisa,data_engineer,transactions,VIEW,Viewed table structure and sample data,192.168.1.197,session_4221,standard
2025-08-15T08:52:20.135565,analyst_rachel,data_analyst,users,SELECT,Queried 355 records with filters,192.168.1.6,session_2869,standard
2025-08-15T09:24:34.311467,auditor_emma,audit,logs,EXPORT,Exported 2065 rows for audit analysis,192.168.1.50,session_4075,compliant
2025-08-15T09:43:55.419817,data_scientist_sarah,data_scientist,users,SELECT,Queried 133 records with filters,192.168.1.148,session_4148,standard
2025-08-15T09:57:01.342405,analyst_rachel,data_analyst,transactions,ANALYZE,Performed data_analyst analysis on transactions data,192.168.1.6,session_8498,standard
2025-08-15T10:24:51.076763,marketing_amy,marketing,marketing_emails,SELECT,Queried 596 records with filters,192.168.1.22,session_8938,standard
2025-08-15T10:46:41.964696,engineer_lisa,data_engineer,marketing_emails,ANALYZE,Performed data_engineer analysis on marketing_emails data,192.168.1.197,session_4255,standard
2025-08-15T11:00:29.678847,admin_sam,administrator,logs,SELECT,Queried 510 records with filters,192.168.1.209,session_9054,standard
2025-08-15T11:12:41.552819,auditor_emma,audit,users,EXPORT,Exported 5516 rows for audit analysis,192.168.1.50,session_8058,compliant
2025-08-15T11:12:51.534610,engineer_lisa,data_engineer,transactions,SELECT,Queried 623 records with filters,192.168.1.197,session_5459,standard
2025-08-15T11:52:04.627044,analyst_rachel,data_analyst,transactions,VIEW,Viewed table structure and sample data,192.168.1.6,session_1974,standard
2025-08-15T11:53:04.646639,engineer_lisa,data_engineer,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.197,session_7717,standard
2025-08-15T11:53:21.912120,admin_sam,administrator,users,VIEW,Viewed table structure and sample data,192.168.1.209,session_7648,standard
2025-08-15T11:56:38.856655,compliance_officer_mike,compliance,users,RESTORE,Standard RESTORE operation on users,192.168.1.98,session_9698,compliant
2025-08-15T12:58:15.123604,analyst_rachel,data_analyst,users,VIEW,Viewed table structure and sample data,192.168.1.6,session_9133,standard
2025-08-15T13:18:17.058332,developer_tom,developer,marketing_emails,SELECT,Queried 429 records with filters,192.168.1.195,session_3269,standard
2025-08-15T13:57:42.120512,compliance_officer_mike,compliance,transactions,SELECT,Queried 995 records with filters,192.168.1.98,session_8747,compliant
2025-08-15T13:59:44.716815,manager_david,management,users,SELECT,Queried 503 records with filters,192.168.1.71,session_3149,standard
2025-08-15T14:33:37.462913,manager_david,management,transactions,ANALYZE,Performed management analysis on transactions data,192.168.1.71,session_4813,standard
2025-08-15T14:35:27.185445,manager_david,management,users,SELECT,Queried 962 records with filters,192.168.1.71,session_2515,standard
2025-08-15T14:51:30.745556,auditor_emma,audit,marketing_emails,RESTORE,Standard RESTORE operation on marketing_emails,192.168.1.50,session_8668,compliant
2025-08-15T14:57:46.461855,analyst_john,data_analyst,logs,ANALYZE,Performed data_analyst analysis on logs data,192.168.1.65,session_5121,standard
2025-08-15T15:09:55.760291,analyst_rachel,data_analyst,transactions,VIEW,Viewed table structure and sample data,192.168.1.6,session_8998,standard
2025-08-15T15:36:34.952393,compliance_officer_mike,compliance,users,VIEW,Viewed table structure and sample data,192.168.1.98,session_4877,compliant
2025-08-15T15:48:50.442115,engineer_lisa,data_engineer,logs,SELECT,Queried 61 records with filters,192.168.1.197,session_4325,standard
2025-08-15T16:39:24.427393,manager_david,management,transactions,ANALYZE,Performed management analysis on transactions data,192.168.1.71,session_3486,standard
2025-08-15T16:55:07.049528,manager_david,management,users,SELECT,Queried 563 records with filters,192.168.1.71,session_9661,standard
2025-08-15T18:30:25.779497,analyst_rachel,data_analyst,logs,ANALYZE,Performed data_analyst analysis on logs data,192.168.1.6,session_9004,standard
2025-08-15T18:40:26.593441,auditor_emma,audit,logs,VIEW,Viewed table structure and sample data,192.168.1.50,session_1098,compliant
2025-08-15T19:12:57.261942,analyst_john,data_analyst,transactions,SELECT,Queried 425 records with filters,192.168.1.65,session_5182,standard
2025-08-15T19:57:21.592681,developer_tom,developer,users,VIEW,Viewed table structure and sample data,192.168.1.195,session_5950,standard
2025-08-15T20:03:32.158153,admin_sam,administrator,users,SELECT,Queried 686 records with filters,192.168.1.209,session_3479,standard
2025-08-15T20:46:53.970695,analyst_john,data_analyst,users,ANALYZE,Performed data_analyst analysis on users data,192.168.1.65,session_1156,standard
2025-08-15T21:33:04.286879,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_9785,standard
2025-08-15T22:55:54.217733,manager_david,management,marketing_emails,ANALYZE,Performed management analysis on marketing_emails data,192.168.1.71,session_6976,standard
2025-08-15T23:04:23.067455,analyst_rachel,data_analyst,users,SELECT,Queried 398 records with filters,192.168.1.6,session_6441,standard
2025-08-15T23:20:52.561509,developer_tom,developer,transactions,ANALYZE,Performed developer analysis on transactions data,192.168.1.195,session_3411,standard
2025-08-15T23:51:42.023262,compliance_officer_mike,compliance,users,EXPORT,Exported 650 rows for compliance analysis,192.168.1.98,session_9572,compliant
2025-08-15T23:54:05.513228,analyst_rachel,data_analyst,users,VIEW,Viewed table structure and sample data,192.168.1.6,session_8045,standard
2025-08-16T01:05:20.045388,data_scientist_sarah,data_scientist,users,ANALYZE,Performed data_scientist analysis on users data,192.168.1.148,session_6401,standard
2025-08-16T01:16:42.510694,marketing_amy,marketing,marketing_emails,SELECT,Queried 799 records with filters,192.168.1.22,session_9916,standard
2025-08-16T01:33:49.787361,analyst_john,data_analyst,transactions,SELECT,Queried 120 records with filters,192.168.1.65,session_9180,standard
2025-08-16T01:57:58.410277,manager_david,management,logs,ANALYZE,Performed management analysis on logs data,192.168.1.71,session_6562,standard
2025-08-16T02:44:15.885011,developer_tom,developer,logs,VIEW,Viewed table structure and sample data,192.168.1.195,session_8525,standard
2025-08-16T03:06:40.220486,marketing_amy,marketing,transactions,SELECT,Queried 601 records with filters,192.168.1.22,session_4669,standard
2025-08-16T03:20:37.529951,engineer_lisa,data_engineer,transactions,ANALYZE,Performed data_engineer analysis on transactions data,192.168.1.197,session_8622,standard
